algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,0,2.0085048948333024,0.15760000050067902,2.273983955383301,nan,1.1398376791477203,0.0,6.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,1,2.255098147312124,0.18239998817443848,2.252794027328491,nan,1.1423004519939424,0.0,6.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,2,2.400431065523688,0.20739999413490295,2.227630615234375,nan,1.1446624190807342,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,3,2.4496653084249767,0.23589999973773956,2.200066089630127,nan,1.1444398398399354,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,4,2.4988995513262653,0.2685999870300293,2.172791004180908,nan,1.1426684520244599,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,5,2.548133794227554,0.2928999960422516,2.1528971195220947,nan,1.1388943450450897,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,6,2.5973680371288426,0.3227999806404114,2.127046823501587,nan,1.1353549737930297,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,7,2.646602280030131,0.35760000348091125,2.094062328338623,nan,1.1304797122478485,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,8,2.6958365229314194,0.39149999618530273,2.0616683959960938,nan,1.1227498099803925,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,9,2.745070765832708,0.42669999599456787,2.030524492263794,nan,1.1147865998744964,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,10,2.7943050087339967,0.46480000019073486,1.9945151805877686,nan,1.1063092999458313,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,11,2.843539251635285,0.5023999810218811,1.9582167863845825,nan,1.0958539135456085,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,12,2.8927734945365735,0.5339999794960022,1.9217784404754639,nan,1.084421571969986,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,13,2.942007737437862,0.5564999580383301,1.8893622159957886,nan,1.0724631443023682,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,14,2.991241980339151,0.574999988079071,1.8671153783798218,nan,1.0615519573688508,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,15,3.0404762232404394,0.5891000032424927,1.8404000997543335,nan,1.0541355018615723,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,16,3.0897104661417276,0.6159999966621399,1.8104630708694458,nan,1.0446278417110444,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,17,3.1389447090430163,0.6315000057220459,1.784125566482544,nan,1.0343260350227357,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,18,3.188178951944305,0.648099958896637,1.7546476125717163,nan,1.0244423377513885,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,19,3.237413194845593,0.6610999703407288,1.7262822389602661,nan,1.0137444458007812,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,20,3.2866474377468817,0.6782000064849854,1.6912270784378052,nan,1.0029799530506134,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,21,3.3358816806481704,0.6899999976158142,1.665376901626587,nan,0.989722009897232,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,22,3.385115923549459,0.7044000029563904,1.6288199424743652,nan,0.9796299532651901,0.0,5.0,nan,nan,0,0,0,0
cfl-fedavg,scale,mnist,42,500,0,0.9,0.0234,0.05,iid,1.0,99999,23,3.4343501664507476,0.7129999995231628,1.6035194396972656,nan,0.9651266610622407,0.0,5.0,nan,nan,0,0,0,0
